Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Lexington,[0],[nan],[8],Virginia,[1],[0.14285714]
Loudoun,[82],[0.24242424],[3504],Virginia,[893],[0.34201455]
Louisa,[1],[0.],[102],Virginia,[23],[0.29113924]
Lunenburg,[0],[nan],[21],Virginia,[8],[0.61538462]
Lynchburg,[1],[0.],[105],Virginia,[25],[0.3125]
Madison,[1],[0.],[42],Virginia,[1],[0.02439024]
Manassas,[16],[0.45454545],[1352],Virginia,[247],[0.22352941]
Manassas Park,[5],[-0.16666667],[402],Virginia,[85],[0.2681388]
Martinsville,[1],[0.],[59],Virginia,[27],[0.84375]
Mathews,[0],[nan],[5],Virginia,[0],[0.]
Mecklenburg,[24],[0.14285714],[234],Virginia,[16],[0.0733945]
Middlesex,[0],[nan],[14],Virginia,[-1],[-0.06666667]
Montgomery,[2],[1.],[97],Virginia,[19],[0.24358974]
Nelson,[0],[nan],[18],Virginia,[1],[0.05882353]
New Kent,[1],[0.],[48],Virginia,[12],[0.33333333]
Newport News,[10],[0.],[410],Virginia,[128],[0.45390071]
Norfolk,[7],[0.16666667],[707],Virginia,[186],[0.35700576]
Northampton,[27],[0.17391304],[267],Virginia,[26],[0.10788382]
Northumberland,[1],[0.],[28],Virginia,[3],[0.12]
Norton,[0],[nan],[2],Virginia,[0],[0.]
Nottoway,[0],[nan],[80],Virginia,[47],[1.42424242]
Orange,[2],[1.],[136],Virginia,[30],[0.28301887]
Page,[24],[0.14285714],[261],Virginia,[36],[0.16]
Patrick,[0],[nan],[36],Virginia,[17],[0.89473684]
Petersburg,[3],[0.],[197],Virginia,[59],[0.42753623]
Pittsylvania,[1],[0.],[76],Virginia,[32],[0.72727273]
Poquoson,[0],[nan],[12],Virginia,[4],[0.5]
Portsmouth,[13],[0.18181818],[405],Virginia,[92],[0.29392971]
Powhatan,[2],[inf],[59],Virginia,[24],[0.68571429]
Prince Edward,[3],[0.5],[173],Virginia,[36],[0.26277372]
Prince George,[0],[nan],[179],Virginia,[50],[0.3875969]
Prince William,[131],[0.25961538],[6756],Virginia,[1093],[0.19300724]
Pulaski,[1],[inf],[31],Virginia,[12],[0.63157895]
Radford,[0],[nan],[9],Virginia,[3],[0.5]
Rappahannock,[0],[nan],[16],Virginia,[3],[0.23076923]
Richmond,[7],[0.75],[301],Virginia,[14],[0.04878049]
Richmond City,[29],[0.16],[1929],Virginia,[532],[0.38081603]
Roanoke,[5],[-0.28571429],[161],Virginia,[55],[0.51886792]
Roanoke City,[10],[0.11111111],[291],Virginia,[124],[0.74251497]
Rockbridge,[0],[nan],[18],Virginia,[0],[0.]
Rockingham,[7],[0.16666667],[646],Virginia,[105],[0.19408503]
Russell,[0],[nan],[9],Virginia,[1],[0.125]
Salem,[3],[0.],[49],Virginia,[15],[0.44117647]
Scott,[2],[0.],[8],Virginia,[1],[0.14285714]
Shenandoah,[27],[0.28571429],[534],Virginia,[76],[0.16593886]
Smyth,[0],[nan],[30],Virginia,[15],[1.]
Southampton,[2],[0.],[154],Virginia,[7],[0.04761905]
Spotsylvania,[19],[1.71428571],[874],Virginia,[303],[0.53064799]
Stafford,[5],[0.],[921],Virginia,[199],[0.27562327]
Staunton,[0],[nan],[62],Virginia,[15],[0.31914894]
Suffolk,[34],[0.03030303],[353],Virginia,[37],[0.11708861]
Surry,[1],[0.],[13],Virginia,[3],[0.3]
Sussex,[2],[0.],[185],Virginia,[24],[0.14906832]
Tazewell,[0],[nan],[9],Virginia,[0],[0.]
Unassigned,[0],[nan],[0],Virginia,[0],[nan]
Virginia Beach,[27],[0.17391304],[950],Virginia,[205],[0.27516779]
Warren,[4],[1.],[235],Virginia,[78],[0.49681529]
Washington,[4],[0.],[58],Virginia,[7],[0.1372549]
Waynesboro,[0],[nan],[61],Virginia,[14],[0.29787234]
Westmoreland,[1],[0.],[87],Virginia,[19],[0.27941176]
Williamsburg,[5],[0.25],[54],Virginia,[10],[0.22727273]
Winchester,[3],[0.5],[278],Virginia,[87],[0.45549738]
Wise,[2],[0.],[27],Virginia,[2],[0.08]
Wythe,[1],[0.],[42],Virginia,[19],[0.82608696]
York,[3],[0.],[97],Virginia,[20],[0.25974026]
Adams,[0],[nan],[102],Washington,[39],[0.61904762]
Asotin,[2],[0.],[20],Washington,[1],[0.05263158]
Benton,[75],[0.20967742],[1313],Washington,[503],[0.62098765]
Chelan,[6],[0.],[278],Washington,[28],[0.112]
Clallam,[0],[nan],[33],Washington,[8],[0.32]
Clark,[29],[0.31818182],[635],Washington,[119],[0.23062016]
Columbia,[0],[nan],[2],Washington,[1],[1.]
Cowlitz,[0],[nan],[130],Washington,[57],[0.78082192]
Douglas,[3],[0.],[186],Washington,[14],[0.08139535]
Ferry,[0],[nan],[1],Washington,[0],[0.]
Franklin,[29],[0.45],[1113],Washington,[515],[0.86120401]
Garfield,[0],[nan],[0],Washington,[0],[nan]
Grant,[4],[0.],[348],Washington,[140],[0.67307692]
Grays Harbor,[0],[nan],[22],Washington,[5],[0.29411765]
Island,[12],[0.09090909],[186],Washington,[8],[0.04494382]
Jefferson,[0],[nan],[33],Washington,[2],[0.06451613]
King,[600],[0.05448155],[9061],Washington,[938],[0.11547458]
Kitsap,[2],[0.],[185],Washington,[23],[0.14197531]
Kittitas,[0],[nan],[94],Washington,[6],[0.06818182]
Klickitat,[3],[0.],[51],Washington,[26],[1.04]
Lewis,[3],[0.],[47],Washington,[10],[0.27027027]
Lincoln,[0],[nan],[2],Washington,[0],[0.]
Mason,[1],[0.],[41],Washington,[5],[0.13888889]
Okanogan,[2],[1.],[63],Washington,[14],[0.28571429]
Pacific,[1],[0.],[12],Washington,[3],[0.33333333]
Pend Oreille,[0],[nan],[3],Washington,[0],[0.]
Pierce,[89],[0.12658228],[2230],Washington,[290],[0.14948454]
San Juan,[0],[nan],[16],Washington,[1],[0.06666667]
Skagit,[15],[0.],[479],Washington,[44],[0.10114943]
Skamania,[0],[nan],[5],Washington,[2],[0.66666667]
Snohomish,[162],[0.08724832],[3208],Washington,[232],[0.07795699]
Spokane,[37],[0.12121212],[902],Washington,[302],[0.50333333]
Stevens,[1],[0.],[16],Washington,[5],[0.45454545]
Thurston,[6],[2.],[209],Washington,[58],[0.38410596]
Unassigned,[0],[nan],[25],Washington,[-50],[-0.66666667]
Wahkiakum,[0],[nan],[4],Washington,[0],[0.]
Walla Walla,[3],[0.5],[129],Washington,[21],[0.19444444]
Whatcom,[39],[0.05405405],[474],Washington,[76],[0.19095477]
Whitman,[0],[nan],[28],Washington,[12],[0.75]
Yakima,[131],[0.37894737],[5915],Washington,[2166],[0.57775407]
Barbour,[1],[0.],[11],West Virginia,[2],[0.22222222]
Berkeley,[9],[0.5],[427],West Virginia,[113],[0.35987261]
Boone,[0],[nan],[20],West Virginia,[11],[1.22222222]
Braxton,[0],[nan],[3],West Virginia,[1],[0.5]
Brooke,[0],[nan],[6],West Virginia,[1],[0.2]
Cabell,[0],[nan],[80],West Virginia,[14],[0.21212121]
Calhoun,[0],[nan],[2],West Virginia,[0],[0.]
Clay,[0],[nan],[10],West Virginia,[5],[1.]
Fayette,[4],[0.],[56],West Virginia,[6],[0.12]
Gilmer,[0],[nan],[10],West Virginia,[0],[0.]
Grant,[0],[nan],[16],West Virginia,[4],[0.33333333]
Greenbrier,[0],[nan],[42],West Virginia,[33],[3.66666667]
Hampshire,[1],[0.],[40],West Virginia,[9],[0.29032258]
Hancock,[0],[nan],[21],West Virginia,[2],[0.10526316]
Hardy,[0],[nan],[41],West Virginia,[2],[0.05128205]
Harrison,[1],[0.],[49],West Virginia,[9],[0.225]
Jackson,[18],[0.],[141],West Virginia,[4],[0.02919708]
Jefferson,[4],[3.],[215],West Virginia,[31],[0.16847826]
Kanawha,[20],[0.11111111],[261],West Virginia,[32],[0.13973799]
Lewis,[1],[0.],[15],West Virginia,[6],[0.66666667]
Lincoln,[0],[nan],[5],West Virginia,[-1],[-0.16666667]
Logan,[1],[0.],[21],West Virginia,[4],[0.23529412]
Marion,[2],[0.],[53],West Virginia,[2],[0.03921569]
Marshall,[0],[nan],[37],West Virginia,[7],[0.23333333]
Mason,[0],[nan],[15],West Virginia,[0],[0.]
McDowell,[0],[nan],[6],West Virginia,[0],[0.]
Mercer,[0],[nan],[16],West Virginia,[3],[0.23076923]
Mineral,[2],[1.],[53],West Virginia,[6],[0.12765957]
Mingo,[2],[1.],[14],West Virginia,[7],[1.]
Monongalia,[5],[0.25],[149],West Virginia,[16],[0.12030075]
Monroe,[0],[nan],[9],West Virginia,[2],[0.28571429]
Morgan,[0],[nan],[20],West Virginia,[2],[0.11111111]
Nicholas,[1],[0.],[7],West Virginia,[-1],[-0.125]
Ohio,[1],[0.],[67],West Virginia,[25],[0.5952381]
Pendleton,[1],[inf],[13],West Virginia,[0],[0.]
Pleasants,[0],[nan],[4],West Virginia,[0],[0.]
Pocahontas,[0],[nan],[22],West Virginia,[1],[0.04761905]
Preston,[2],[-0.33333333],[43],West Virginia,[18],[0.72]
Putnam,[0],[nan],[41],West Virginia,[7],[0.20588235]
Raleigh,[0],[nan],[29],West Virginia,[13],[0.8125]
Randolph,[0],[nan],[148],West Virginia,[17],[0.12977099]
Ritchie,[0],[nan],[2],West Virginia,[1],[1.]
Roane,[1],[inf],[11],West Virginia,[2],[0.22222222]
Summers,[0],[nan],[1],West Virginia,[0],[0.]
Taylor,[0],[nan],[13],West Virginia,[4],[0.44444444]
Tucker,[0],[nan],[5],West Virginia,[1],[0.25]
Tyler,[0],[nan],[3],West Virginia,[0],[0.]
Unassigned,[0],[nan],[0],West Virginia,[0],[nan]
Upshur,[0],[nan],[13],West Virginia,[6],[0.85714286]
Wayne,[9],[0.],[106],West Virginia,[6],[0.06]
Wetzel,[0],[nan],[9],West Virginia,[0],[0.]
Wirt,[0],[nan],[4],West Virginia,[0],[0.]
Wood,[2],[0.],[56],West Virginia,[3],[0.05660377]
Wyoming,[0],[nan],[7],West Virginia,[4],[1.33333333]
Adams,[2],[1.],[10],Wisconsin,[6],[1.5]
Ashland,[0],[nan],[3],Wisconsin,[1],[0.5]
Barron,[0],[nan],[30],Wisconsin,[10],[0.5]
Bayfield,[1],[0.],[3],Wisconsin,[0],[0.]
Brown,[39],[0.05405405],[2538],Wisconsin,[218],[0.09396552]
Buffalo,[2],[1.],[7],Wisconsin,[1],[0.16666667]
Burnett,[1],[0.],[2],Wisconsin,[1],[1.]
Calumet,[2],[1.],[90],Wisconsin,[13],[0.16883117]
Chippewa,[0],[nan],[65],Wisconsin,[9],[0.16071429]
Clark,[6],[0.5],[56],Wisconsin,[23],[0.6969697]
Columbia,[1],[0.],[63],Wisconsin,[19],[0.43181818]
Crawford,[0],[nan],[27],Wisconsin,[1],[0.03846154]
Dane,[32],[0.10344828],[1034],Wisconsin,[299],[0.40680272]
Dodge,[5],[1.5],[429],Wisconsin,[201],[0.88157895]
Door,[3],[0.],[40],Wisconsin,[2],[0.05263158]
Douglas,[0],[nan],[20],Wisconsin,[1],[0.05263158]
Dunn,[0],[nan],[29],Wisconsin,[5],[0.20833333]
Eau Claire,[0],[nan],[151],Wisconsin,[38],[0.33628319]
Florence,[0],[nan],[2],Wisconsin,[0],[0.]
Fond du Lac,[6],[0.2],[278],Wisconsin,[64],[0.29906542]
Forest,[2],[0.],[34],Wisconsin,[5],[0.17241379]
Grant,[12],[0.],[114],Wisconsin,[18],[0.1875]
Green,[1],[inf],[78],Wisconsin,[12],[0.18181818]
Green Lake,[0],[nan],[24],Wisconsin,[4],[0.2]
Iowa,[0],[nan],[18],Wisconsin,[2],[0.125]
Iron,[1],[0.],[2],Wisconsin,[0],[0.]
Jackson,[1],[0.],[24],Wisconsin,[7],[0.41176471]
Jefferson,[4],[0.33333333],[168],Wisconsin,[61],[0.57009346]
Juneau,[1],[0.],[27],Wisconsin,[4],[0.17391304]
Kenosha,[37],[0.23333333],[1400],Wisconsin,[222],[0.18845501]
Kewaunee,[1],[0.],[42],Wisconsin,[7],[0.2]
La Crosse,[0],[nan],[203],Wisconsin,[150],[2.83018868]
Lafayette,[0],[nan],[49],Wisconsin,[22],[0.81481481]
Langlade,[0],[nan],[7],Wisconsin,[4],[1.33333333]
Lincoln,[0],[nan],[8],Wisconsin,[1],[0.14285714]
Manitowoc,[1],[0.],[58],Wisconsin,[22],[0.61111111]
Marathon,[1],[0.],[101],Wisconsin,[51],[1.02]
Marinette,[3],[0.5],[42],Wisconsin,[9],[0.27272727]
Marquette,[1],[0.],[9],Wisconsin,[5],[1.25]
Menominee,[0],[nan],[4],Wisconsin,[1],[0.33333333]
Milwaukee,[362],[0.21070234],[10049],Wisconsin,[2250],[0.28849853]
Monroe,[1],[0.],[40],Wisconsin,[23],[1.35294118]
Oconto,[0],[nan],[46],Wisconsin,[9],[0.24324324]
Oneida,[0],[nan],[17],Wisconsin,[8],[0.88888889]
Outagamie,[8],[0.],[377],Wisconsin,[147],[0.63913043]
Ozaukee,[15],[0.25],[201],Wisconsin,[36],[0.21818182]
Pepin,[0],[nan],[1],Wisconsin,[0],[0.]
Pierce,[0],[nan],[57],Wisconsin,[12],[0.26666667]
Polk,[1],[0.],[39],Wisconsin,[20],[1.05263158]
Portage,[0],[nan],[87],Wisconsin,[75],[6.25]
Price,[0],[nan],[2],Wisconsin,[0],[0.]
Racine,[57],[0.425],[2066],Wisconsin,[333],[0.19215234]
Richland,[4],[0.],[15],Wisconsin,[1],[0.07142857]
Rock,[23],[0.21052632],[777],Wisconsin,[138],[0.21596244]
Rusk,[0],[nan],[10],Wisconsin,[5],[1.]
Sauk,[3],[0.],[90],Wisconsin,[12],[0.15384615]
Sawyer,[0],[nan],[9],Wisconsin,[1],[0.125]
Shawano,[0],[nan],[66],Wisconsin,[18],[0.375]
Sheboygan,[4],[0.33333333],[176],Wisconsin,[86],[0.95555556]
St. Croix,[1],[inf],[122],Wisconsin,[30],[0.32608696]
Taylor,[0],[nan],[8],Wisconsin,[6],[3.]
Trempealeau,[0],[nan],[86],Wisconsin,[61],[2.44]
Unassigned,[0],[nan],[0],Wisconsin,[0],[nan]
Vernon,[0],[nan],[29],Wisconsin,[8],[0.38095238]
Vilas,[0],[nan],[10],Wisconsin,[2],[0.25]
Walworth,[18],[0.05882353],[488],Wisconsin,[91],[0.22921914]
Washburn,[0],[nan],[4],Wisconsin,[2],[1.]
Washington,[13],[0.85714286],[307],Wisconsin,[50],[0.19455253]
Waukesha,[38],[0.26666667],[972],Wisconsin,[263],[0.37094499]
Waupaca,[5],[4.],[87],Wisconsin,[45],[1.07142857]
Waushara,[0],[nan],[19],Wisconsin,[11],[1.375]
Winnebago,[10],[0.42857143],[579],Wisconsin,[330],[1.3253012]
Wood,[1],[0.],[29],Wisconsin,[19],[1.9]
Albany,[0],[nan],[28],Wyoming,[3],[0.12]
Big Horn,[0],[nan],[11],Wyoming,[5],[0.83333333]
Campbell,[0],[nan],[46],Wyoming,[15],[0.48387097]
Carbon,[0],[nan],[22],Wyoming,[6],[0.375]
Converse,[0],[nan],[24],Wyoming,[0],[0.]
Crook,[0],[nan],[6],Wyoming,[1],[0.2]
Fremont,[0],[nan],[326],Wyoming,[44],[0.15602837]
Goshen,[0],[nan],[5],Wyoming,[0],[0.]
Hot Springs,[0],[nan],[12],Wyoming,[0],[0.]
Johnson,[1],[0.],[19],Wyoming,[1],[0.05555556]
Laramie,[0],[nan],[204],Wyoming,[16],[0.08510638]
Lincoln,[0],[nan],[15],Wyoming,[0],[0.]
Natrona,[0],[nan],[95],Wyoming,[16],[0.20253165]
Niobrara,[0],[nan],[2],Wyoming,[0],[0.]
Park,[0],[nan],[9],Wyoming,[7],[3.5]
Platte,[0],[nan],[1],Wyoming,[0],[0.]
Sheridan,[0],[nan],[19],Wyoming,[3],[0.1875]
Sublette,[0],[nan],[4],Wyoming,[1],[0.33333333]
Sweetwater,[0],[nan],[48],Wyoming,[18],[0.6]
Teton,[0],[nan],[109],Wyoming,[9],[0.09]
Uinta,[0],[nan],[128],Wyoming,[116],[9.66666667]
Unassigned,[19],[0.1875],[0],Wyoming,[0],[nan]
Washakie,[0],[nan],[39],Wyoming,[2],[0.05405405]
Weston,[0],[nan],[1],Wyoming,[0],[0.]
