Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Douglas,[0],[nan],[3],South Dakota,[2],[2.]
Edmunds,[0],[],[1],South Dakota,[],[]
Fall River,[0],[nan],[4],South Dakota,[3],[3.]
Faulk,[0],[nan],[1],South Dakota,[0],[0.]
Grant,[0],[],[13],South Dakota,[],[]
Hamlin,[0],[nan],[4],South Dakota,[2],[1.]
Hand,[0],[nan],[2],South Dakota,[1],[1.]
Hughes,[0],[nan],[19],South Dakota,[10],[1.11111111]
Hutchinson,[0],[nan],[5],South Dakota,[2],[0.66666667]
Hyde,[0],[nan],[1],South Dakota,[0],[0.]
Jackson,[0],[],[4],South Dakota,[],[]
Jerauld,[1],[0.],[34],South Dakota,[28],[4.66666667]
Kingsbury,[0],[nan],[1],South Dakota,[1],[inf]
Lake,[0],[nan],[8],South Dakota,[4],[1.]
Lawrence,[0],[nan],[11],South Dakota,[2],[0.22222222]
Lincoln,[0],[nan],[237],South Dakota,[84],[0.54901961]
Lyman,[0],[nan],[14],South Dakota,[11],[3.66666667]
Marshall,[0],[nan],[4],South Dakota,[3],[3.]
McCook,[1],[0.],[6],South Dakota,[2],[0.5]
McPherson,[0],[nan],[1],South Dakota,[0],[0.]
Meade,[0],[nan],[18],South Dakota,[17],[17.]
Miner,[0],[nan],[1],South Dakota,[0],[0.]
Minnehaha,[49],[2.0625],[3345],South Dakota,[1256],[0.60124461]
Moody,[0],[nan],[19],South Dakota,[14],[2.8]
Oglala Lakota,[0],[nan],[25],South Dakota,[24],[24.]
Pennington,[4],[3.],[218],South Dakota,[205],[15.76923077]
Roberts,[0],[nan],[36],South Dakota,[28],[3.5]
Sanborn,[0],[nan],[13],South Dakota,[10],[3.33333333]
Spink,[0],[nan],[5],South Dakota,[2],[0.66666667]
Stanley,[0],[nan],[10],South Dakota,[2],[0.25]
Sully,[0],[nan],[1],South Dakota,[0],[0.]
Todd,[1],[inf],[26],South Dakota,[24],[12.]
Tripp,[0],[],[6],South Dakota,[],[]
Turner,[0],[nan],[24],South Dakota,[7],[0.41176471]
Unassigned,[0],[nan],[0],South Dakota,[0],[nan]
Union,[0],[nan],[89],South Dakota,[68],[3.23809524]
Walworth,[0],[nan],[5],South Dakota,[0],[0.]
Yankton,[0],[nan],[51],South Dakota,[24],[0.88888889]
Ziebach,[0],[],[1],South Dakota,[],[]
Anderson,[1],[0.],[40],Tennessee,[12],[0.42857143]
Bedford,[4],[1.],[283],Tennessee,[99],[0.53804348]
Benton,[1],[0.],[7],Tennessee,[2],[0.4]
Bledsoe,[1],[inf],[607],Tennessee,[12],[0.02016807]
Blount,[3],[0.],[91],Tennessee,[33],[0.56896552]
Bradley,[1],[0.],[122],Tennessee,[70],[1.34615385]
Campbell,[1],[0.],[18],Tennessee,[2],[0.125]
Cannon,[0],[nan],[21],Tennessee,[9],[0.75]
Carroll,[1],[0.],[27],Tennessee,[9],[0.5]
Carter,[1],[0.],[19],Tennessee,[6],[0.46153846]
Cheatham,[0],[nan],[123],Tennessee,[75],[1.5625]
Chester,[0],[nan],[12],Tennessee,[2],[0.2]
Claiborne,[0],[nan],[9],Tennessee,[4],[0.8]
Clay,[0],[nan],[7],Tennessee,[2],[0.4]
Cocke,[0],[nan],[20],Tennessee,[4],[0.25]
Coffee,[0],[nan],[73],Tennessee,[37],[1.02777778]
Crockett,[2],[inf],[16],Tennessee,[9],[1.28571429]
Cumberland,[1],[0.],[112],Tennessee,[38],[0.51351351]
Davidson,[62],[1.21428571],[5040],Tennessee,[2388],[0.90045249]
DeKalb,[0],[nan],[37],Tennessee,[20],[1.17647059]
Decatur,[0],[nan],[5],Tennessee,[1],[0.25]
Dickson,[0],[nan],[109],Tennessee,[35],[0.47297297]
Dyer,[0],[nan],[50],Tennessee,[14],[0.38888889]
Fayette,[2],[1.],[115],Tennessee,[56],[0.94915254]
Fentress,[0],[nan],[12],Tennessee,[8],[2.]
Franklin,[1],[0.],[53],Tennessee,[17],[0.47222222]
Gibson,[1],[0.],[63],Tennessee,[18],[0.4]
Giles,[0],[nan],[12],Tennessee,[4],[0.5]
Grainger,[0],[nan],[8],Tennessee,[2],[0.33333333]
Greene,[2],[0.],[50],Tennessee,[6],[0.13636364]
Grundy,[1],[0.],[31],Tennessee,[3],[0.10714286]
Hamblen,[2],[0.],[36],Tennessee,[18],[1.]
Hamilton,[15],[0.15384615],[794],Tennessee,[634],[3.9625]
Hancock,[0],[nan],[1],Tennessee,[1],[inf]
Hardeman,[0],[nan],[196],Tennessee,[180],[11.25]
Hardin,[2],[inf],[15],Tennessee,[10],[2.]
Hawkins,[2],[0.],[33],Tennessee,[3],[0.1]
Haywood,[2],[1.],[31],Tennessee,[8],[0.34782609]
Henderson,[0],[nan],[15],Tennessee,[8],[1.14285714]
Henry,[0],[nan],[30],Tennessee,[17],[1.30769231]
Hickman,[0],[nan],[58],Tennessee,[14],[0.31818182]
Houston,[0],[nan],[8],Tennessee,[3],[0.6]
Humphreys,[1],[0.],[13],Tennessee,[2],[0.18181818]
Jackson,[0],[nan],[17],Tennessee,[10],[1.42857143]
Jefferson,[0],[nan],[28],Tennessee,[8],[0.4]
Johnson,[0],[nan],[16],Tennessee,[13],[4.33333333]
Knox,[5],[0.],[375],Tennessee,[142],[0.60944206]
Lake,[0],[nan],[414],Tennessee,[359],[6.52727273]
Lauderdale,[1],[inf],[56],Tennessee,[35],[1.66666667]
Lawrence,[0],[nan],[31],Tennessee,[14],[0.82352941]
Lewis,[0],[nan],[3],Tennessee,[1],[0.5]
Lincoln,[0],[nan],[25],Tennessee,[11],[0.78571429]
Loudon,[0],[nan],[143],Tennessee,[111],[3.46875]
Macon,[3],[0.],[136],Tennessee,[95],[2.31707317]
Madison,[2],[1.],[175],Tennessee,[39],[0.28676471]
Marion,[1],[0.],[40],Tennessee,[11],[0.37931034]
Marshall,[1],[0.],[31],Tennessee,[8],[0.34782609]
Maury,[0],[nan],[89],Tennessee,[45],[1.02272727]
McMinn,[14],[13.],[141],Tennessee,[47],[0.5]
McNairy,[0],[nan],[12],Tennessee,[1],[0.09090909]
Meigs,[0],[nan],[26],Tennessee,[17],[1.88888889]
Monroe,[2],[1.],[62],Tennessee,[41],[1.95238095]
Montgomery,[3],[0.5],[269],Tennessee,[123],[0.84246575]
Moore,[0],[nan],[3],Tennessee,[0],[0.]
Morgan,[0],[nan],[17],Tennessee,[11],[1.83333333]
Obion,[1],[0.],[30],Tennessee,[16],[1.14285714]
Out of TN,[4],[3.],[418],Tennessee,[160],[0.62015504]
Overton,[0],[nan],[26],Tennessee,[18],[2.25]
Perry,[0],[nan],[21],Tennessee,[9],[0.75]
Pickett,[0],[],[3],Tennessee,[],[]
Polk,[0],[nan],[16],Tennessee,[8],[1.]
Putnam,[5],[0.],[479],Tennessee,[357],[2.92622951]
Rhea,[0],[nan],[210],Tennessee,[205],[41.]
Roane,[0],[nan],[16],Tennessee,[9],[1.28571429]
Robertson,[3],[inf],[465],Tennessee,[308],[1.96178344]
Rutherford,[23],[1.09090909],[1196],Tennessee,[694],[1.38247012]
Scott,[0],[nan],[12],Tennessee,[1],[0.09090909]
Sequatchie,[0],[nan],[15],Tennessee,[10],[2.]
Sevier,[2],[1.],[81],Tennessee,[32],[0.65306122]
Shelby,[111],[1.17647059],[4943],Tennessee,[2344],[0.90188534]
Smith,[1],[0.],[34],Tennessee,[12],[0.54545455]
Stewart,[0],[nan],[11],Tennessee,[4],[0.57142857]
Sullivan,[2],[1.],[60],Tennessee,[11],[0.2244898]
Sumner,[45],[0.21621622],[881],Tennessee,[249],[0.39398734]
Tipton,[3],[inf],[442],Tennessee,[344],[3.51020408]
Trousdale,[4],[3.],[1392],Tennessee,[372],[0.36470588]
Unassigned,[0],[nan],[92],Tennessee,[59],[1.78787879]
Unicoi,[0],[nan],[4],Tennessee,[2],[1.]
Union,[0],[nan],[4],Tennessee,[1],[0.33333333]
Van Buren,[0],[nan],[4],Tennessee,[2],[1.]
Warren,[0],[nan],[23],Tennessee,[15],[1.875]
Washington,[0],[nan],[75],Tennessee,[20],[0.36363636]
Wayne,[0],[nan],[64],Tennessee,[60],[15.]
Weakley,[0],[nan],[26],Tennessee,[3],[0.13043478]
White,[0],[nan],[33],Tennessee,[26],[3.71428571]
Williamson,[10],[0.11111111],[552],Tennessee,[136],[0.32692308]
Wilson,[8],[0.6],[407],Tennessee,[148],[0.57142857]
Anderson,[0],[nan],[72],Texas,[40],[1.25]
Andrews,[0],[nan],[27],Texas,[7],[0.35]
Angelina,[4],[inf],[205],Texas,[151],[2.7962963]
Aransas,[0],[nan],[5],Texas,[3],[1.5]
Archer,[0],[],[1],Texas,[],[]
Armstrong,[0],[nan],[3],Texas,[1],[0.5]
Atascosa,[2],[1.],[35],Texas,[16],[0.84210526]
Austin,[0],[nan],[25],Texas,[12],[0.92307692]
Bailey,[0],[],[17],Texas,[],[]
Bandera,[0],[nan],[6],Texas,[0],[0.]
Bastrop,[3],[0.5],[204],Texas,[122],[1.48780488]
Bee,[0],[nan],[9],Texas,[3],[0.5]
Bell,[3],[0.],[356],Texas,[167],[0.88359788]
Bexar,[72],[0.5],[2636],Texas,[1262],[0.91848617]
Blanco,[1],[inf],[10],Texas,[4],[0.66666667]
Bosque,[0],[nan],[7],Texas,[3],[0.75]
Bowie,[6],[2.],[197],Texas,[123],[1.66216216]
Brazoria,[12],[1.],[894],Texas,[385],[0.75638507]
Brazos,[19],[0.1875],[470],Texas,[268],[1.32673267]
Brewster,[0],[nan],[1],Texas,[0],[0.]
Briscoe,[0],[],[1],Texas,[],[]
Brooks,[0],[nan],[1],Texas,[0],[0.]
Brown,[9],[0.8],[58],Texas,[22],[0.61111111]
Burleson,[0],[nan],[24],Texas,[11],[0.84615385]
Burnet,[0],[nan],[36],Texas,[17],[0.89473684]
Caldwell,[0],[nan],[64],Texas,[50],[3.57142857]
Calhoun,[3],[0.],[37],Texas,[7],[0.23333333]
Callahan,[1],[inf],[9],Texas,[7],[3.5]
Cameron,[36],[1.],[754],Texas,[342],[0.83009709]
Camp,[0],[nan],[82],Texas,[76],[12.66666667]
Carson,[0],[nan],[6],Texas,[4],[2.]
Cass,[0],[nan],[29],Texas,[15],[1.07142857]
Castro,[1],[0.],[33],Texas,[18],[1.2]
Chambers,[0],[nan],[67],Texas,[25],[0.5952381]
Cherokee,[2],[1.],[44],Texas,[28],[1.75]
Childress,[0],[nan],[2],Texas,[1],[1.]
Clay,[0],[nan],[3],Texas,[0],[0.]
Cochran,[0],[nan],[1],Texas,[0],[0.]
Coke,[0],[],[1],Texas,[],[]
Coleman,[0],[nan],[3],Texas,[2],[2.]
Collin,[34],[0.7],[1278],Texas,[554],[0.76519337]
Collingsworth,[0],[],[5],Texas,[],[]
Colorado,[0],[nan],[22],Texas,[11],[1.]
Comal,[7],[0.16666667],[94],Texas,[39],[0.70909091]
Comanche,[1],[0.],[12],Texas,[9],[3.]
Concho,[0],[nan],[1],Texas,[0],[0.]
Cooke,[0],[nan],[14],Texas,[7],[1.]
Coryell,[2],[0.],[231],Texas,[73],[0.46202532]
Cottle,[1],[inf],[4],Texas,[2],[1.]
Crane,[2],[inf],[23],Texas,[21],[10.5]
Crosby,[1],[0.],[4],Texas,[2],[1.]
Dallam,[1],[0.],[25],Texas,[15],[1.5]
Dallas,[223],[1.10377358],[9787],Texas,[6069],[1.63232921]
Dawson,[1],[0.],[42],Texas,[18],[0.75]
DeWitt,[1],[0.],[17],Texas,[2],[0.13333333]
Deaf Smith,[13],[inf],[164],Texas,[133],[4.29032258]
Delta,[0],[nan],[1],Texas,[0],[0.]
Denton,[30],[0.42857143],[1329],Texas,[564],[0.7372549]
Dickens,[0],[nan],[1],Texas,[0],[0.]
Dimmit,[0],[nan],[1],Texas,[0],[0.]
Donley,[0],[nan],[26],Texas,[2],[0.08333333]
Duval,[0],[nan],[5],Texas,[3],[1.5]
Eastland,[0],[nan],[6],Texas,[3],[1.]
Ector,[5],[0.25],[154],Texas,[76],[0.97435897]
El Paso,[78],[2.71428571],[2704],Texas,[1780],[1.92640693]
Ellis,[14],[1.33333333],[317],Texas,[169],[1.14189189]
Erath,[1],[0.],[17],Texas,[5],[0.41666667]
Falls,[0],[nan],[7],Texas,[3],[0.75]
Fannin,[2],[inf],[41],Texas,[23],[1.27777778]
Fayette,[2],[1.],[34],Texas,[19],[1.26666667]
Fisher,[1],[],[2],Texas,[],[]
Floyd,[0],[nan],[11],Texas,[8],[2.66666667]
Fort Bend,[41],[0.57692308],[1832],Texas,[780],[0.74144487]
Franklin,[0],[nan],[15],Texas,[14],[14.]
Freestone,[0],[nan],[10],Texas,[5],[1.]
Frio,[0],[nan],[37],Texas,[30],[4.28571429]
Gaines,[0],[nan],[7],Texas,[5],[2.5]
Galveston,[37],[0.42307692],[795],Texas,[200],[0.33613445]
Garza,[0],[nan],[5],Texas,[4],[4.]
Gillespie,[0],[nan],[5],Texas,[3],[1.5]
Glasscock,[0],[nan],[1],Texas,[0],[0.]
Goliad,[0],[nan],[7],Texas,[0],[0.]
Gonzales,[2],[0.],[121],Texas,[100],[4.76190476]
Gray,[2],[inf],[98],Texas,[40],[0.68965517]
Grayson,[2],[inf],[327],Texas,[293],[8.61764706]
Gregg,[6],[inf],[213],Texas,[133],[1.6625]
Grimes,[1],[0.],[121],Texas,[102],[5.36842105]
Guadalupe,[0],[nan],[132],Texas,[51],[0.62962963]
Hale,[4],[0.],[57],Texas,[32],[1.28]
Hall,[0],[],[2],Texas,[],[]
Hamilton,[1],[inf],[8],Texas,[3],[0.6]
Hansford,[2],[inf],[19],Texas,[13],[2.16666667]
Hardeman,[0],[],[1],Texas,[],[]
Hardin,[5],[0.66666667],[138],Texas,[38],[0.38]
Harris,[231],[0.89344262],[12220],Texas,[5669],[0.86536407]
Harrison,[25],[3.16666667],[244],Texas,[131],[1.15929204]
Hartley,[2],[inf],[11],Texas,[6],[1.2]
Haskell,[0],[],[3],Texas,[],[]
Hays,[4],[3.],[329],Texas,[164],[0.99393939]
Hemphill,[0],[nan],[1],Texas,[0],[0.]
Henderson,[2],[inf],[57],Texas,[32],[1.28]
Hidalgo,[10],[0.66666667],[560],Texas,[226],[0.67664671]
Hill,[1],[0.],[24],Texas,[8],[0.5]
Hockley,[1],[0.],[27],Texas,[6],[0.28571429]
Hood,[3],[0.],[27],Texas,[8],[0.42105263]
Hopkins,[0],[nan],[26],Texas,[22],[5.5]
Houston,[0],[nan],[84],Texas,[78],[13.]
Howard,[1],[0.],[8],Texas,[4],[1.]
Hudspeth,[0],[],[2],Texas,[],[]
Hunt,[4],[1.],[82],Texas,[35],[0.74468085]
Hutchinson,[0],[nan],[36],Texas,[22],[1.57142857]
Jack,[0],[nan],[4],Texas,[0],[0.]
Jackson,[1],[inf],[18],Texas,[10],[1.25]
Jasper,[1],[0.],[29],Texas,[13],[0.8125]
Jefferson,[27],[0.28571429],[533],Texas,[226],[0.73615635]
Jim Hogg,[0],[nan],[4],Texas,[1],[0.33333333]
Jim Wells,[0],[nan],[9],Texas,[6],[2.]
Johnson,[4],[0.],[175],Texas,[106],[1.53623188]
Jones,[0],[nan],[401],Texas,[364],[9.83783784]
Karnes,[0],[nan],[4],Texas,[1],[0.33333333]
Kaufman,[2],[1.],[223],Texas,[137],[1.59302326]
Kendall,[0],[nan],[29],Texas,[13],[0.8125]
Kerr,[0],[nan],[18],Texas,[13],[2.6]
Kimble,[0],[],[1],Texas,[],[]
Kinney,[0],[],[1],Texas,[],[]
Kleberg,[1],[0.],[16],Texas,[8],[1.]
Knox,[0],[nan],[1],Texas,[0],[0.]
La Salle,[0],[nan],[4],Texas,[3],[3.]
Lamar,[9],[8.],[138],Texas,[77],[1.26229508]
Lamb,[0],[nan],[16],Texas,[13],[4.33333333]
Lampasas,[0],[nan],[9],Texas,[6],[2.]
Lavaca,[1],[0.],[12],Texas,[6],[1.]
Lee,[0],[nan],[25],Texas,[23],[11.5]
Leon,[0],[nan],[10],Texas,[4],[0.66666667]
Liberty,[3],[inf],[92],Texas,[49],[1.13953488]
Limestone,[1],[0.],[24],Texas,[12],[1.]
Lipscomb,[0],[nan],[2],Texas,[0],[0.]
Live Oak,[0],[nan],[9],Texas,[4],[0.8]
Llano,[0],[nan],[3],Texas,[0],[0.]
Lubbock,[50],[0.1627907],[688],Texas,[153],[0.28598131]
Lynn,[1],[0.],[7],Texas,[2],[0.4]
Madison,[0],[nan],[8],Texas,[7],[7.]
Marion,[1],[inf],[16],Texas,[2],[0.14285714]
Martin,[1],[inf],[3],Texas,[1],[0.5]
Mason,[0],[nan],[32],Texas,[11],[0.52380952]
Matagorda,[5],[0.66666667],[70],Texas,[10],[0.16666667]
Maverick,[1],[inf],[116],Texas,[92],[3.83333333]
McCulloch,[0],[nan],[3],Texas,[0],[0.]
McLennan,[4],[0.],[118],Texas,[29],[0.3258427]
Medina,[2],[0.],[71],Texas,[51],[2.55]
Midland,[12],[1.],[129],Texas,[50],[0.63291139]
Milam,[1],[0.],[28],Texas,[12],[0.75]
Mills,[0],[],[1],Texas,[],[]
Mitchell,[0],[nan],[1],Texas,[0],[0.]
Montague,[1],[0.],[9],Texas,[3],[0.5]
Montgomery,[26],[0.85714286],[954],Texas,[325],[0.51669316]
Moore,[13],[1.6],[604],Texas,[254],[0.72571429]
Morris,[0],[nan],[26],Texas,[21],[4.2]
Motley,[0],[nan],[1],Texas,[0],[0.]
Nacogdoches,[21],[2.],[287],Texas,[127],[0.79375]
Navarro,[2],[0.],[55],Texas,[24],[0.77419355]
Newton,[0],[nan],[5],Texas,[3],[1.5]
Nolan,[0],[nan],[4],Texas,[3],[3.]
Nueces,[3],[0.],[268],Texas,[166],[1.62745098]
Ochiltree,[2],[1.],[49],Texas,[30],[1.57894737]
Oldham,[1],[0.],[3],Texas,[0],[0.]
Orange,[2],[1.],[98],Texas,[27],[0.38028169]
Palo Pinto,[2],[1.],[13],Texas,[6],[0.85714286]
Panola,[23],[2.28571429],[197],Texas,[69],[0.5390625]
Parker,[1],[inf],[76],Texas,[46],[1.53333333]
Parmer,[0],[nan],[59],Texas,[51],[6.375]
Pecos,[0],[nan],[66],Texas,[55],[5.]
Polk,[0],[nan],[56],Texas,[36],[1.8]
Potter,[28],[2.5],[2317],Texas,[1745],[3.0506993]
Presidio,[0],[],[1],Texas,[],[]
Rains,[0],[nan],[3],Texas,[1],[0.5]
Randall,[6],[1.],[671],Texas,[437],[1.86752137]
Reagan,[0],[],[2],Texas,[],[]
Red River,[8],[inf],[66],Texas,[65],[65.]
Reeves,[0],[nan],[7],Texas,[2],[0.4]
Refugio,[0],[],[3],Texas,[],[]
Roberts,[0],[nan],[2],Texas,[0],[0.]
Robertson,[0],[nan],[8],Texas,[4],[1.]
Rockwall,[13],[12.],[167],Texas,[92],[1.22666667]
Runnels,[0],[nan],[3],Texas,[2],[2.]
Rusk,[2],[1.],[52],Texas,[16],[0.44444444]
Sabine,[0],[nan],[14],Texas,[13],[13.]
San Augustine,[2],[1.],[38],Texas,[19],[1.]
San Jacinto,[0],[nan],[14],Texas,[5],[0.55555556]
San Patricio,[0],[nan],[33],Texas,[21],[1.75]
San Saba,[0],[],[1],Texas,[],[]
Scurry,[0],[nan],[24],Texas,[22],[11.]
Shackelford,[0],[],[1],Texas,[],[]
Shelby,[6],[0.5],[201],Texas,[84],[0.71794872]
Sherman,[0],[nan],[24],Texas,[7],[0.41176471]
Smith,[4],[0.33333333],[204],Texas,[60],[0.41666667]
Starr,[0],[nan],[33],Texas,[24],[2.66666667]
Stephens,[0],[nan],[4],Texas,[3],[3.]
Swisher,[0],[nan],[17],Texas,[8],[0.88888889]
Tarrant,[160],[1.35294118],[5379],Texas,[3133],[1.39492431]
Taylor,[5],[0.],[234],Texas,[-85],[-0.26645768]
Terry,[0],[nan],[13],Texas,[2],[0.18181818]
Titus,[2],[inf],[464],Texas,[447],[26.29411765]
Tom Green,[1],[0.],[99],Texas,[46],[0.86792453]
Travis,[93],[0.82352941],[3186],Texas,[1503],[0.89304813]
Trinity,[0],[nan],[14],Texas,[6],[0.75]
Tyler,[0],[nan],[12],Texas,[6],[1.]
Unassigned,[0],[nan],[0],Texas,[0],[nan]
Upshur,[0],[nan],[26],Texas,[11],[0.73333333]
Uvalde,[0],[nan],[11],Texas,[5],[0.83333333]
Val Verde,[0],[nan],[20],Texas,[7],[0.53846154]
Van Zandt,[1],[0.],[31],Texas,[16],[1.06666667]
Victoria,[7],[1.33333333],[160],Texas,[23],[0.16788321]
Walker,[27],[12.5],[945],Texas,[676],[2.51301115]
Waller,[0],[nan],[57],Texas,[24],[0.72727273]
Ward,[0],[],[1],Texas,[],[]
Washington,[25],[0.66666667],[202],Texas,[58],[0.40277778]
Webb,[19],[0.1875],[540],Texas,[177],[0.48760331]
Wharton,[0],[nan],[57],Texas,[20],[0.54054054]
Wheeler,[0],[nan],[15],Texas,[8],[1.14285714]
Wichita,[2],[0.],[84],Texas,[19],[0.29230769]
Wilbarger,[0],[nan],[7],Texas,[6],[6.]
Willacy,[1],[0.],[16],Texas,[3],[0.23076923]
Williamson,[24],[1.4],[612],Texas,[306],[1.]
Wilson,[5],[0.66666667],[38],Texas,[6],[0.1875]
Winkler,[0],[nan],[3],Texas,[0],[0.]
Wise,[3],[0.5],[46],Texas,[29],[1.70588235]
Wood,[1],[inf],[29],Texas,[20],[2.22222222]
Yoakum,[0],[nan],[3],Texas,[2],[2.]
Young,[1],[0.],[4],Texas,[0],[0.]
Zapata,[0],[nan],[9],Texas,[2],[0.28571429]
Zavala,[0],[nan],[11],Texas,[10],[10.]
Bear River,[2],[1.],[190],Utah,[129],[2.1147541]
Central Utah,[0],[nan],[38],Utah,[15],[0.65217391]
Davis,[2],[0.],[458],Utah,[165],[0.56313993]
Salt Lake,[74],[1.55172414],[5118],Utah,[2592],[1.02612827]
San Juan,[5],[1.5],[289],Utah,[242],[5.14893617]
Southeast Utah,[0],[nan],[24],Utah,[11],[0.84615385]
Southwest Utah,[4],[1.],[423],Utah,[322],[3.18811881]
Summit,[0],[nan],[412],Utah,[39],[0.10455764]
Tooele,[0],[nan],[126],Utah,[58],[0.85294118]
TriCounty,[0],[nan],[20],Utah,[7],[0.53846154]
Unassigned,[0],[nan],[0],Utah,[0],[nan]
Utah,[17],[1.42857143],[1870],Utah,[877],[0.88318228]
Wasatch,[1],[0.],[272],Utah,[117],[0.75483871]
Weber-Morgan,[7],[2.5],[293],Utah,[131],[0.80864198]
Addison,[2],[0.],[63],Vermont,[2],[0.03278689]
Bennington,[1],[0.],[63],Vermont,[16],[0.34042553]
Caledonia,[0],[nan],[15],Vermont,[1],[0.07142857]
Chittenden,[39],[0.18181818],[449],Vermont,[30],[0.07159905]
Essex,[0],[nan],[3],Vermont,[1],[0.5]
Franklin,[5],[0.],[99],Vermont,[1],[0.01020408]
Grand Isle,[0],[nan],[7],Vermont,[4],[1.33333333]
Lamoille,[1],[-0.5],[29],Vermont,[3],[0.11538462]
Orange,[0],[nan],[8],Vermont,[1],[0.14285714]
Orleans,[0],[nan],[10],Vermont,[1],[0.11111111]
Rutland,[1],[0.],[55],Vermont,[9],[0.19565217]
Unassigned,[0],[nan],[5],Vermont,[2],[0.66666667]
Washington,[1],[0.],[39],Vermont,[6],[0.18181818]
Windham,[3],[0.],[81],Vermont,[10],[0.14084507]
Windsor,[2],[0.],[51],Vermont,[11],[0.275]
Accomack,[12],[1.4],[863],Virginia,[560],[1.84818482]
Albemarle,[8],[1.],[187],Virginia,[84],[0.81553398]
Alexandria,[44],[0.83333333],[1960],Virginia,[1158],[1.44389027]
Alleghany,[2],[inf],[20],Virginia,[14],[2.33333333]
Amelia,[1],[0.],[25],Virginia,[9],[0.5625]
Amherst,[0],[nan],[27],Virginia,[14],[1.07692308]
Appomattox,[0],[nan],[31],Virginia,[11],[0.55]
Arlington,[113],[1.69047619],[2107],Virginia,[1103],[1.09860558]
Augusta,[1],[0.],[109],Virginia,[65],[1.47727273]
Bath,[0],[nan],[0],Virginia,[0],[nan]
Bedford,[2],[inf],[51],Virginia,[18],[0.54545455]
Bland,[0],[nan],[0],Virginia,[0],[nan]
Botetourt,[4],[0.33333333],[32],Virginia,[4],[0.14285714]
Bristol,[0],[nan],[4],Virginia,[3],[3.]
Brunswick,[1],[inf],[25],Virginia,[11],[0.78571429]
Buchanan,[0],[nan],[18],Virginia,[2],[0.125]
Buckingham,[3],[inf],[456],Virginia,[362],[3.85106383]
Buena Vista,[0],[nan],[13],Virginia,[7],[1.16666667]
Campbell,[1],[inf],[18],Virginia,[6],[0.5]
Caroline,[2],[1.],[64],Virginia,[32],[1.]
Carroll,[1],[inf],[91],Virginia,[79],[6.58333333]
Charles City,[1],[0.],[27],Virginia,[14],[1.07692308]
Charlotte,[0],[nan],[23],Virginia,[15],[1.875]
Charlottesville,[3],[0.5],[108],Virginia,[50],[0.86206897]
Chesapeake,[15],[1.14285714],[520],Virginia,[264],[1.03125]
Chesterfield,[35],[0.45833333],[1461],Virginia,[904],[1.62298025]
Clarke,[0],[nan],[25],Virginia,[16],[1.77777778]
Colonial Heights,[17],[2.4],[91],Virginia,[37],[0.68518519]
Covington,[0],[nan],[4],Virginia,[3],[3.]
Craig,[0],[nan],[5],Virginia,[2],[0.66666667]
Culpeper,[6],[1.],[674],Virginia,[512],[3.16049383]
Cumberland,[0],[nan],[37],Virginia,[24],[1.84615385]
Danville,[2],[1.],[51],Virginia,[16],[0.45714286]
Dickenson,[0],[nan],[0],Virginia,[0],[nan]
Dinwiddie,[0],[nan],[77],Virginia,[61],[3.8125]
Emporia,[5],[1.5],[78],Virginia,[55],[2.39130435]
Essex,[0],[nan],[46],Virginia,[38],[4.75]
Fairfax,[383],[1.79562044],[10906],Virginia,[7009],[1.798563]
Fairfax City,[6],[2.],[65],Virginia,[36],[1.24137931]
Falls Church,[8],[3.],[55],Virginia,[29],[1.11538462]
Fauquier,[6],[2.],[312],Virginia,[184],[1.4375]
Floyd,[0],[nan],[6],Virginia,[3],[1.]
Fluvanna,[6],[0.],[91],Virginia,[17],[0.22972973]
Franklin,[1],[inf],[36],Virginia,[15],[0.71428571]
Franklin City,[2],[1.],[42],Virginia,[19],[0.82608696]
Frederick,[4],[3.],[344],Virginia,[229],[1.99130435]
Fredericksburg,[0],[nan],[158],Virginia,[124],[3.64705882]
Galax,[0],[nan],[112],Virginia,[103],[11.44444444]
Giles,[0],[nan],[5],Virginia,[1],[0.25]
Gloucester,[1],[0.],[31],Virginia,[7],[0.29166667]
Goochland,[6],[0.5],[96],Virginia,[18],[0.23076923]
Grayson,[0],[nan],[37],Virginia,[35],[17.5]
Greene,[1],[0.],[34],Virginia,[24],[2.4]
Greensville,[7],[0.16666667],[73],Virginia,[34],[0.87179487]
Halifax,[0],[nan],[30],Virginia,[12],[0.66666667]
Hampton,[3],[2.],[197],Virginia,[78],[0.65546218]
Hanover,[24],[1.],[322],Virginia,[190],[1.43939394]
Harrisonburg,[23],[1.09090909],[774],Virginia,[318],[0.69736842]
Henrico,[133],[0.30392157],[1754],Virginia,[856],[0.9532294]
Henry,[3],[2.],[104],Virginia,[88],[5.5]
Highland,[0],[nan],[3],Virginia,[1],[0.5]
Hopewell,[0],[nan],[87],Virginia,[62],[2.48]
Isle of Wight,[3],[0.5],[128],Virginia,[29],[0.29292929]
James City,[15],[0.25],[202],Virginia,[42],[0.2625]
King George,[4],[0.],[65],Virginia,[31],[0.91176471]
King William,[0],[-1.],[30],Virginia,[25],[5.]
King and Queen,[1],[inf],[10],Virginia,[8],[4.]
Lancaster,[0],[nan],[10],Virginia,[7],[2.33333333]
Lee,[0],[nan],[9],Virginia,[-1],[-0.1]
Lexington,[0],[nan],[7],Virginia,[3],[0.75]
